nx,ny,nz,dt,tsr,cp,cd
48.0,48.0,32.0,0.005,3.099999999999969,0.2000243823363259,0.7487127983619418
48.0,48.0,32.0,0.005,3.099999999999969,0.2407074454755151,0.7844104111426214
48.0,48.0,32.0,0.005,3.0999999999999686,0.2791029432203064,0.8181702979466691
48.0,48.0,32.0,0.005,3.099999999999968,0.3118787162116737,0.8467194634576183
48.0,48.0,32.0,0.005,3.0999999999999677,0.3390205447241849,0.8709327306161414
