nx,ny,nz,dt,tsr,cp,cd
48.0,48.0,32.0,0.0140909090909,1.0999999999999996,0.016012626009415602,0.2804429529516682
48.0,48.0,32.0,0.0096875,1.6,0.04500563021401846,0.3605097502176871
48.0,48.0,32.0,0.00738095238095,2.1000000000000005,0.09358843578497444,0.4688037110115258
48.0,48.0,32.0,0.00596153846154,2.6000000000000005,0.17274975436106085,0.6160267201689145
48.0,48.0,32.0,0.005,3.099999999999969,0.2479282788709297,0.7853011484964492
48.0,48.0,32.0,0.004305555555560001,3.599999999999953,0.2967198749562545,0.9348961152801064
48.0,48.0,32.0,0.0037804878048800002,4.099999999999944,0.32479804700651393,1.0711013549115187
48.0,48.0,32.0,0.00336956521739,4.599999999999936,0.3235748082659501,1.194917130915387
