nx,ny,nz,dt,tsr,cp,cd
48.0,48.0,32.0,0.0140909090909,1.0999999999999959,0.05249154750909535,0.316586990515958
48.0,48.0,32.0,0.0096875,1.6000000000000087,0.1258936167220325,0.43276284890572586
48.0,48.0,32.0,0.00738095238095,2.1000000000000147,0.2118006660113635,0.5785040259051201
48.0,48.0,32.0,0.00596153846154,2.5999999999999925,0.2925803227824274,0.7339842581663887
48.0,48.0,32.0,0.005,3.099999999999969,0.3464679936053277,0.8774896312671004
48.0,48.0,32.0,0.004305555555560001,3.599999999999953,0.3820473590589837,1.012901772303247
48.0,48.0,32.0,0.0037804878048800002,4.099999999999944,0.37941046651760707,1.1295019361093874
48.0,48.0,32.0,0.00336956521739,4.599999999999936,0.34360951811787627,1.2293745189616607
